date,kwh,is_weekend,hour,is_working_time,is_night_time,cost,discriminative_cost,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,dir_axis_1,dir_axis_2
2019-05-02,0.204125,0.0,11.5,0.4583333333333333,0.375,0.03736038637499999,0.03286159470833334,0.0,1007.0999999999998,1003.2000000000004,11.400000000000004,13.0,31.0,22.199999999999992,13.5,4.700000000000002,0.8014136218679568,0.5981105304912157
2019-05-03,0.26425,0.0,11.5,0.4583333333333333,0.375,0.048364884749999996,0.04646600975,0.0,1008.0999999999998,1004.2999999999996,13.300000000000006,13.0,28.100000000000012,21.10000000000001,14.100000000000001,4.200000000000002,0.22252093395631437,0.9749279121818235
2019-05-04,0.18341666666666667,1.0,11.5,0.4583333333333333,0.375,0.03357020225000001,0.02910628558333334,0.0,1012.2000000000004,1007.5999999999998,10.800000000000004,5.900000000000002,25.0,20.199999999999992,15.399999999999997,4.200000000000002,1.0,-2.4492935982947054e-16
2019-05-05,0.15408333333333335,1.0,11.5,0.4583333333333333,0.375,0.028201410250000003,0.02620607691666667,0.0,1015.0,1011.4000000000002,9.699999999999996,7.300000000000002,23.0,19.0,14.899999999999997,4.400000000000001,0.15959989503337937,0.9871817834144497
2019-05-06,0.25945833333333335,0.0,11.5,0.4583333333333333,0.375,0.04748788037499999,0.04515442204166666,0.0,1016.9000000000002,1013.5999999999998,9.699999999999996,8.900000000000004,26.799999999999997,20.699999999999992,14.600000000000003,3.900000000000001,0.22252093395631437,0.9749279121818235
2019-05-07,0.16000000000000003,0.0,11.5,0.4583333333333333,0.375,0.029284320000000003,0.026948445000000005,0.0,1016.2999999999996,1011.5999999999998,9.699999999999996,12.1,28.899999999999988,20.39999999999999,11.9,3.599999999999999,1.0,-2.4492935982947054e-16
2019-05-08,0.23416666666666663,0.0,11.5,0.4583333333333333,0.375,0.042858822500000004,0.04231919750000001,0.0,1014.5,1012.0,13.300000000000006,9.0,25.0,20.0,15.100000000000003,6.400000000000002,0.22252093395631437,0.9749279121818235
2019-05-09,0.14504166666666665,0.0,11.5,0.4583333333333333,0.375,0.026546541125000007,0.02454649945833334,0.0,1014.2999999999996,1011.2999999999996,9.199999999999996,5.799999999999998,26.299999999999997,21.0,15.600000000000003,4.200000000000002,0.15959989503337937,0.9871817834144497
2019-05-10,0.2473333333333333,0.0,11.5,0.4583333333333333,0.375,0.04526867800000001,0.04285938633333334,0.0,1013.5999999999998,1010.2000000000004,6.099999999999998,13.600000000000001,31.5,22.699999999999992,13.899999999999999,1.7000000000000002,1.0,-2.4492935982947054e-16
2019-05-11,0.16845833333333335,1.0,11.5,0.4583333333333333,0.375,0.030832423375,0.027089465041666663,0.0,1015.0999999999998,1011.5999999999998,8.300000000000002,13.699999999999994,34.20000000000001,25.39999999999999,16.5,3.2999999999999985,0.9009688679024196,0.4338837391175581
2019-05-12,0.20345833333333338,1.0,11.5,0.4583333333333333,0.375,0.03723836837499999,0.03298166004166667,0.0,1015.4000000000002,1012.0,10.300000000000004,13.699999999999994,34.399999999999984,26.200000000000003,18.0,5.0,0.8380881048918406,0.5455349012105485
2019-05-13,0.38516666666666666,0.0,11.5,0.4583333333333333,0.375,0.0704958995,0.07188919116666667,0.0,1013.2999999999996,1007.7999999999996,11.400000000000004,13.699999999999994,36.20000000000001,26.100000000000012,16.0,3.2999999999999985,0.9269167573460212,0.3752670048793742
2019-05-14,0.2662083333333333,0.0,11.5,0.4583333333333333,0.375,0.048723312624999994,0.048062395958333344,0.0,1011.7000000000004,1008.2999999999996,8.300000000000002,13.600000000000001,34.100000000000016,24.8,15.5,1.8999999999999992,1.0,-2.4492935982947054e-16
